transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt,avg_amount,amount_deviation,device_count,is_new_device,location_count,is_new_location,hour,is_night,amount_anomaly,invalid_ip,missing_payment,invalid_location,location_mismatch,time_anomaly,pattern_flag,risk_score,risk_level,predicted,anomaly_count,final_score,fraud,confidence,explanation,fraud_type
TXN-27F0ADA72618,USR0045,9165.478506161786,2024-01-16 05:51:00.000000,ahmedabad,amd,Fuel,DEV-A65DCC48,ATM,UPI,114595.86,success,192.210.142.194,,5804.273419300887,1.5788194360818855,1.0,0,2,0,5.0,1,False,False,False,False,True,True,True,20,Low,1,2,63.6,1,100.0,Unusual time (night),Night Activity
TXN-70FF8B6F4DF5,USR0045,2492.0,2024-01-17 04:04:20.062487,bengaluru,bengaluru,Clothing,DEV-9C2EA584,ATM,UPI,,success,192.210.142.93,,5804.273419300887,0.4292648803956084,2.0,0,0,1,4.0,1,False,False,False,False,False,True,False,40,Medium,1,1,51.8,0,100.0,"New location, Unusual time (night)","New Location, Night Activity"
TXN-BE3ED464983A,USR0045,4068.8826637449156,2024-01-20 11:26:40.000000,amd,amd,Food & Dining,DEV-154C46AA,ATM,UPI,108034.72,success,192.210.142.191,,5804.273419300887,0.7008942335458369,0.0,1,1,0,11.0,0,False,False,False,False,False,False,False,20,Low,1,0,40.0,0,100.0,New device used,New Device
TXN-F1A6E6807087,USR0045,6100.90531717155,2024-01-20 16:24:17.930617,ahmedabad,kolkata,Electronics,DEV-A65DCC48,ATM,UPI,,success,192.210.142.34,,5804.273419300887,1.0509247156021577,2.0,0,3,0,16.0,0,False,False,False,False,True,False,True,0,Low,1,1,51.8,0,100.0,Normal transaction,Normal
TXN-1A87B2A66BDC,USR0045,6985.75,2024-01-20 19:19:05.551503,ahmedabad,ahmedabad,Utilities,DEV-154C46AA,ATM,UPI,94948.07,success,192.210.142.204,,5804.273419300887,1.2033455610849202,1.0,0,4,0,19.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-4F70DA513FE6,USR0045,3126.3090862603935,2024-01-20 21:31:03.339912,chennai,madras,Utilities,DEV-9C2EA584,ATM,UPI,91821.76,success,192.210.142.201,3126.3090862603935,5804.273419300887,0.5385291717468987,3.0,0,0,1,21.0,0,False,False,False,False,True,False,False,20,Low,1,1,41.8,0,100.0,New location,New Location
TXN-6E52F9217AEC,USR0045,4.22,2024-03-27 06:58:30.000000,ahmedabad,ahmedabad,Utilities,CNP-838B1DD2,ATM,Card,51743.22,success,192.210.142.44,,5804.273419300887,0.0007269252790005888,0.0,1,5,0,6.0,0,False,False,False,False,False,False,False,20,Low,1,0,40.0,0,100.0,New device used,New Device
TXN-03642E0C853B,USR0045,5472.89,2024-05-13 18:56:00.000000,ahmedabad,ahmedabad,Electronics,DEV-A65DCC48,ATM,UPI,77639.43,success,192.210.142.20,,5804.273419300887,0.9427445711349605,3.0,0,6,0,18.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-72AAC15A8AE1,USR0045,8666.39,2024-05-13 18:57:28.000000,ahmedabad,ahmedabad,Electronics,DEV-A65DCC48,ATM,NetBanking,67122.44,success,192.210.142.109,,5804.273419300887,1.4928478598762827,4.0,0,7,0,18.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-2F85B07BD9F9,USR0045,13329.46,2024-06-06 11:06:24.000000,chennai,amd,Food & Dining,,ATM,Wallet,82740.55,success,111.239.133.16,,5804.273419300887,2.29609512545668,,0,1,0,11.0,0,False,False,False,False,True,False,True,25,Low,1,1,64.3,1,100.0,Normal transaction,Normal
TXN-5BCAB4FA5D83,USR0045,7570.14,,ahmedabad,ahmedabad,Electronics,DEV-9C2EA584,web,Card,60190.47,success,192.210.142.147,,5804.273419300887,1.3040109316524924,4.0,0,8,0,,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-8EDE397D2CBC,USR0045,5950.640980841017,,ahmedabad,amd,Entertainment,DEV-154C46AA,ATM,NetBanking,131558.03,success,192.210.142.176,,5804.273419300887,1.0250406055047854,2.0,0,9,0,,0,False,False,False,False,True,False,True,0,Low,1,1,51.8,0,100.0,Normal transaction,Normal
TXN-A93A5922CD6E,USR0045,4681.6173,,ahmedabad,ahmedabad,Electronics,DEV-A65DCC48,ATM,UPI,137508.67,success,192.210.142.161,,5804.273419300887,0.8064421710844748,5.0,0,10,0,,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-CC13B5C27292,USR0046,2709.2992290727607,2024-02-11 05:07:35.651349,madras,lko,Entertainment,DEV-D544AFBB,mobile,NetBanking,25199.37,pending,,,6870.558616474043,0.3942772492076863,0.0,1,0,1,5.0,1,False,False,False,False,True,True,False,60,Medium,1,2,63.6,1,100.0,"New device used, New location, Unusual time (night)","New Device, New Location, Night Activity"
TXN-7A3E9D205627,USR0046,8783.429878256748,2024-02-11 20:45:00.000000,madras,madras,Grocery,DEV-D544AFBB,mobile,NetBanking,16415.94,success,192.228.28.210,,6870.558616474043,1.2782296373342632,1.0,0,1,0,20.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-04B29227D054,USR0046,8136.55,2024-02-12 23:50:56.000000,chennai,chennai,Food & Dining,DEV-D544AFBB,mobile,UPI,8279.39,success,192.228.28.250,,6870.558616474043,1.1840908961313719,2.0,0,0,1,23.0,1,False,False,False,False,False,True,False,40,Medium,1,1,51.8,0,100.0,"New location, Unusual time (night)","New Location, Night Activity"
TXN-E4665FF961D1,USR0046,7833.01,2024-02-17 02:10:19.000000,madras,chennai,Entertainment,DEV-D544AFBB,mobile,NetBanking,0.0,success,192.228.28.105,,6870.558616474043,1.1399175117594063,3.0,0,2,0,2.0,1,False,False,False,False,True,True,True,20,Low,1,2,63.6,1,100.0,Unusual time (night),Night Activity
TXN-BE488405ABFE,USR0046,9090.5712,2024-02-17 06:55:00.000000,bangalore,bangalore,Entertainment,DEV-D544AFBB,ATM,NetBanking,0.0,failed,192.228.28.185,,6870.558616474043,1.322927112664955,4.0,0,0,1,6.0,0,False,False,False,False,False,False,False,20,Low,1,0,40.0,0,100.0,New location,New Location
TXN-83C0502401EB,USR0046,5370.79,2024-02-18 07:25:32.000000,madr#,chennai,Food & Dining,DE#,mobile,NetBanking,,success,192.228.28.250,,6870.558616474043,0.7815970582167394,0.0,1,0,1,7.0,0,False,False,False,False,True,False,True,40,Medium,1,1,71.8,1,100.0,"New device used, New location","New Device, New Location"
TXN-02E7C6E5C78F,USR0046,5487.559801752791,2024-02-19 12:29:11.924128,madras,madras,Entertainment,DEV-D544AFBB,mobile,NetBanking,0.0,success,192.228.28.216,,6870.558616474043,0.7985902628548901,5.0,0,3,0,12.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-FE1786B90B23,USR0046,3752.1795535281144,2024-02-19 19:36:00.000000,chennai,chennai,Electronics,DEV-D544AFBB,mobile,NetBanking,0.0,success,192.228.28.134,,6870.558616474043,0.5460449023213666,6.0,0,1,0,19.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-FED4178BBE48,USR0046,5397.93,2024-02-20 00:10:12.000000,chennai,chennai,Food & Dining,DEV-D544AFBB,mobile,NetBanking,,success,192.228.28.250,,6870.558616474043,0.7855466716181203,7.0,0,2,0,0.0,1,False,False,False,False,False,True,False,20,Low,1,1,41.8,0,100.0,Unusual time (night),Night Activity
TXN-BB273FA32FE3,USR0046,6586.659163813668,2024-02-21 08:42:21.002137,chennai,madras,Utilities,DEV-D544AFBB,mobile,NetBanking,0.0,success,192.228.28.128,,6870.558616474043,0.9585393258558036,8.0,0,3,0,8.0,0,False,False,False,False,True,False,True,0,Low,1,1,51.8,0,100.0,Normal transaction,Normal
TXN-D305679641B5,USR0046,0.0,2024-02-22 17:07:31.031404,madras,maa,Healthcare,DEV-D544AFBB,mobile,Wallet,0.0,success,192.228.28.253,,6870.558616474043,0.0,9.0,0,4,0,17.0,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-49E06A3B3102,USR0046,4972.449598212906,2024-02-22 22:51:00.000000,madras,mumbai,Electronics,DEV-D544AFBB,mobile,NetBanking,0.0,success,192.228.28.161,,6870.558616474043,0.7236276186732705,10.0,0,5,0,22.0,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-172F82F68FCA,USR0046,16073.09,2024-06-05 09:17:59.000000,pnq,chennai,Healthcare,ATO-F584FD1C,mobile,Card,0.0,failed,191.12.164.218,,6870.558616474043,2.339074858717785,0.0,1,0,1,9.0,0,False,False,False,False,True,False,True,65,Medium,1,1,84.3,1,100.0,"New device used, New location","New Device, New Location"
TXN-5E5823518181,USR0046,11542.49212491253,,maa,chennai,Electronics,DEV-D544AFBB,mobile,NetBanking,0.0,success,192.228.28.113,,6870.558616474043,1.6797487686767707,11.0,0,0,1,,0,False,False,False,False,True,False,True,20,Low,1,1,61.8,0,100.0,New location,New Location
TXN-4A309108AE2B,USR0046,7322.368697561138,,chennai,chennai,,NEW-658D5FB6,mobile,NetBanking,0.0,success,241.8.140.165,,6870.558616474043,1.0656052150972433,0.0,1,4,0,,0,False,False,False,False,False,False,False,20,Low,1,0,40.0,0,100.0,New device used,New Device
TXN-E90E4349A9B8,USR0047,1770.5760359018695,2024-05-25 11:44:46.218978,jai,jai,Healthcare,DEV-73676519,mobile,NetBanking,55547.4,success,192.176.163.128,,1430.4371838076845,1.2369219242943383,0.0,1,0,1,11.0,0,False,False,False,False,False,False,False,40,Medium,1,0,50.0,0,100.0,"New device used, New location","New Device, New Location"
TXN-09337D6D0983,USR0047,1646.2891429097579,2024-05-26 15:53:33.089291,jaipur,jaipur,Fuel,DEV-73676519,mobile,UPI,53901.11,success,192.176.163.99,,1430.4371838076845,1.1500952759453669,1.0,0,0,1,15.0,0,False,False,False,False,False,False,False,20,Low,1,0,40.0,0,100.0,New location,New Location
TXN-A27A4973DF49,USR0047,1437.247067442407,2024-05-27 12:55:50.485783,bangalore,bangalore,Fuel,DEV-73676519,mobile,,52463.86,success,192.176.163.35,,1430.4371838076845,1.0040587765222557,2.0,0,0,1,12.0,0,False,False,True,False,False,False,False,20,Low,1,1,41.8,0,100.0,New location,New Location
TXN-2DAA4FF76B7F,USR0047,1329.44,2024-05-28 00:00:00.000000,ahmedabad,amd,Utilities,DEV-73676519,mobile,UPI,51134.43,success,192.176.163.101,,1430.4371838076845,0.9287449110855375,3.0,0,0,1,0.0,1,False,False,False,False,True,True,False,40,Medium,1,2,53.6,0,100.0,"New location, Unusual time (night)","New Location, Night Activity"
TXN-5C0C8D6FA451,USR0047,958.0,2024-06-06 00:00:00.000000,hyderabad,del,Healthcare,DEV-73676519,mobile,,48439.93,success,192.176.163.22,,1430.4371838076845,0.6692574503700391,4.0,0,0,1,0.0,1,False,False,True,False,True,True,False,40,Medium,1,3,55.4,0,100.0,"New location, Unusual time (night)","New Location, Night Activity"
TXN-883689F5A411,USR0047,2338.5905582844716,2024-06-06 13:04:02.046636,jai,jaipur,Fuel,DEV-73676519,mobile,Wallet,46101.34,success,192.176.163.146,,1430.4371838076845,1.6337360694122254,5.0,0,1,0,13.0,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-3CD8AF2AD86D,USR0047,839.1587021146119,2024-06-13 04:05:35.000000,jaipur,jaipur,Utilities,,ATM,,40111.84,success,192.176.163.87,,1430.4371838076845,0.5862350870908729,,0,1,0,4.0,1,False,False,True,False,False,True,False,20,Low,1,2,43.6,0,100.0,Unusual time (night),Night Activity
TXN-075097E6CE1A,USR0047,1431.750769869854,2024-06-15 14:14:49.049692,jaipur,jaipur,Healthcare,DEV-73676519,mobile,NetBanking,38680.09,success,192.176.163.211,,1430.4371838076845,1.0002190707812517,6.0,0,2,0,14.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-BED182445D7B,USR0047,977.46,2024-06-16 10:40:00.000000,jaipur,jai,Education,DEV-73676519,mobile,NetBanking,37702.63,success,192.176.163.132,,1430.4371838076845,0.6828521789548001,7.0,0,3,0,10.0,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-1A12FB908CEA,USR0047,533.42,2024-06-17 05:03:57.000000,jai,jaipur,Clothin??,DEV-73676519,ATM,NetBanking,37169.21,success,192.176.163.134,,1430.4371838076845,0.3726464605181485,8.0,0,2,0,5.0,1,False,False,False,False,True,True,False,20,Low,1,2,43.6,0,100.0,Unusual time (night),Night Activity
TXN-89DBFB8B4852,USR0047,1733.9677012926172,2024-07-06 00:13:49.000000,jai,jai,Clothing,DEV-7...,web,NetBanking,44367.38,success,192.176.163.83,,1430.4371838076845,1.2113473933101195,0.0,1,3,0,0.0,1,False,False,False,False,False,True,False,40,Medium,1,1,51.8,0,100.0,"New device used, Unusual time (night)","New Device, Night Activity"
TXN-6A6DAB18CA82,USR0047,1083.85,2024-12-06 09:34:53.000000,jaipur,jai,Utilities,DEV-73676519,ATM,NetBanking,40951.0,success,192.176.163.68,,1430.4371838076845,0.7571760830726167,9.0,0,4,0,9.0,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-47845B0D761A,USR0047,2332.53,,jai,jaipur,Entertainment,DEV-73676519,mobile,NetBanking,42034.84,success,192.176.163.43,,1430.4371838076845,1.6295021719328053,10.0,0,4,0,,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-1A7AFF377047,USR0047,638.56,,jai,jai,Entertainment,DEV-73676519,ATM,NetBanking,49398.35,success,192.176.163.25,,1430.4371838076845,0.44609711639696464,11.0,0,5,0,,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-45158649F032,USR0047,1097.51,,jaipur,jaipur,Travel,DEV-73676519,web,NetBanking,50036.91,success,192.176.163.8,,1430.4371838076845,0.7667189398284151,12.0,0,5,0,,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-F9D15BBD45D8,USR0047,1544.582146915047,,jai,jaipur,Clothing,DEV-73676519,mobile,NetBanking,37702.63,failed,192.176.163.247,,1430.4371838076845,1.0790429118282312,13.0,0,6,0,,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-56A6413EC76A,USR0047,2624.5,,mumbai,mumbai,Electronics,DEV-73676519,mobile,Card,57317.98,success,192.176.163.78,,1430.4371838076845,1.833472002605603,14.0,0,0,1,,0,False,False,False,False,False,False,False,20,Low,1,0,40.0,0,100.0,New location,New Location
TXN-63443C0D3218,USR0048,838.82,2024-01-30 00:00:00.000000,madras,hyd,Fuel,DEV-D7256DA2,web,UPI,53129.83,success,192.109.213.213,,4032.232032271085,0.20797712437279894,0.0,1,0,1,0.0,1,False,False,False,False,True,True,False,60,Medium,1,2,63.6,1,100.0,"New device used, New location, Unusual time (night)","New Device, New Location, Night Activity"
TXN-CB1D70434605,USR0048,4761.96,2024-01-30 13:36:41.265372,chennai,madras,Travel,DEV-D7256DA2,ATM,UPI,48367.87,success,192.109.213.104,,4032.232032271085,1.1806808936104214,1.0,0,0,1,13.0,0,False,False,False,False,True,False,False,20,Low,1,1,41.8,0,100.0,New location,New Location
TXN-45CCD6B622E4,USR0048,6913.44,2024-01-30 21:16:00.000000,chennai,maa,Grocery,DEV-D7256DA2,ATM,UPI,41454.43,success,192.109.213.112,,4032.232032271085,1.7141190848142427,2.0,0,1,0,21.0,0,False,False,False,False,True,False,True,0,Low,1,1,51.8,0,100.0,Normal transaction,Normal
TXN-375469F0BC7F,USR0048,5067.0,2024-01-31 00:00:00.000000,chennai,chennai,Electronics,DEV-D7256DA2,ATM,Wallet,31550.71,success,192.109.213.230,,4032.232032271085,1.2563125452385162,3.0,0,2,0,0.0,1,False,False,False,False,False,True,False,20,Low,1,1,41.8,0,100.0,Unusual time (night),Night Activity
TXN-654282C24F5F,USR0048,4836.453302801979,2024-01-31 05:24:19.000000,madras,ahmedabad,Grocery,DEV-D7256DA2,ATM,Card,36617.98,success,192.109.213.165,,4032.232032271085,1.1991507714170875,4.0,0,1,0,5.0,1,False,False,False,False,True,True,False,20,Low,1,2,43.6,0,100.0,Unusual time (night),Night Activity
TXN-0ED6FA63C38E,USR0048,4268.1221819237335,2024-02-01 01:39:00.000000,chennai,jai,Utilities,DEV-D7256DA2,ATM,UPI,27282.59,success,192.109.213.129,,4032.232032271085,1.0582386899075538,5.0,0,3,0,1.0,1,False,False,False,False,True,True,False,20,Low,1,2,43.6,0,100.0,Unusual time (night),Night Activity
TXN-B46245424397,USR0048,4422.8,2024-02-05 13:16:00.000000,chennai,chennai,Entertainment,DEV-D7256DA2,ATM,UPI,22859.79,success,192.109.213.154,,4032.232032271085,1.0965895253761417,6.0,0,4,0,13.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-51C6DC85A52D,USR0048,2923.508551837178,2024-02-06 10:34:55.785602,chennai,chennai,Electronics,DEV-D7256DA2,ATM,UPI,18136.44,success,192.109.213.126,,4032.232032271085,0.7248550364683508,7.0,0,5,0,10.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-97973CCA097A,USR0048,6190.244091883042,2024-02-07 00:16:50.388854,chennai,madras,Healthcare,DEV-D7256DA2,mobile,UPI,11946.2,success,192.109.213.184,,4032.232032271085,1.5348098106811272,8.0,0,6,0,0.0,1,False,False,False,False,True,True,True,20,Low,1,2,63.6,1,100.0,Unusual time (night),Night Activity
TXN-3EDF0A35FEC6,USR0048,1799.8406630352279,2024-06-02 03:39:00.000000,m#,maa,Electronics,DEV-D7256DA2,ATM,,21059.95,success,192.109.213.109,,4032.232032271085,0.4462526947703899,9.0,0,0,1,3.0,1,False,False,True,False,True,True,False,40,Medium,1,3,55.4,0,100.0,"New location, Unusual time (night)","New Location, Night Activity"
TXN-C0877E9A01B8,USR0048,2332.363563500775,2024-07-02 01:02:50.000000,chennai,hyd,Healthcare,DEV-D7256DA2,ATM,UPI,11946.2,pending,192.109.213.177,,4032.232032271085,0.5782864821162886,10.0,0,7,0,1.0,1,False,False,False,False,True,True,False,20,Low,1,2,43.6,0,100.0,Unusual time (night),Night Activity
TXN-7BF9D5DAB0B6,USR0049,475.04,2024-04-18 00:00:00.000000,madras,chennai,Clothing,DEV-A8A957CE,ATM,NetBanking,70043.53,failed,192.190.114.222,,527.6430651001733,0.8986025380092407,0.0,1,0,1,0.0,1,False,False,False,False,True,True,False,60,Medium,1,2,63.6,1,100.0,"New device used, New location, Unusual time (night)","New Device, New Location, Night Activity"
TXN-628469B210E7,USR0049,807.79,2024-04-18 19:05:00.000000,madras,chennai,Food & Dining,D??,web,NetBanking,69235.74,success,192.190.114.240,,527.6430651001733,1.5280442577014242,0.0,1,1,0,19.0,0,False,False,False,False,True,False,False,20,Low,1,1,41.8,0,100.0,New device used,New Device
TXN-A3855DF9C79B,USR0049,574.71,2024-04-19 07:47:37.753371,madras,maa,Fuel,DEV-A8A957CE,ATM,NetBanking,68661.03,success,192.190.114.208,,527.6430651001733,1.087141850411104,1.0,0,2,0,7.0,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-7D5F25EDF3E8,USR0049,585.6571611473245,2024-04-21 15:51:37.000000,maa,pnq,Fuel,DEV-A8A957CE,web,NetBanking,68075.37,success,192.190.114.106,,527.6430651001733,1.107849889294107,2.0,0,0,1,15.0,0,False,False,False,False,True,False,False,20,Low,1,1,41.8,0,100.0,New location,New Location
TXN-E8A5986585A4,USR0049,476.6282398489541,2024-04-24 19:13:00.000000,maa,chennai,Education,DEV-A8A957CE,mobile,NetBanking,67598.75,success,192.190.114.91,,527.6430651001733,0.901606908923769,3.0,0,1,0,19.0,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-3A82234BA7A7,USR0049,697.0,2024-04-26 19:25:00.000000,chennai,chennai,T#,DEV-A8A957CE,ATM,NetBanking,66900.82,success,192.190.114.162,,527.6430651001733,1.3184699583033865,4.0,0,0,1,19.0,0,False,False,False,False,False,False,False,20,Low,1,0,40.0,0,100.0,New location,New Location
TXN-7DADD7A8A7F7,USR0049,752.007997693898,2024-04-26 19:31:52.598050,maa,chennai,Travel,DEV-A8A957CE,mobile,NetBanking,66148.81,success,192.190.114.41,,527.6430651001733,1.4225250406933816,5.0,0,2,0,19.0,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-96E62E2DADBD,USR0049,372.88418721138345,2024-04-29 15:06:00.000000,chennai,madras,,DEV-A8A957CE,mobile,Card,65775.93,success,192.190.114.67,,527.6430651001733,0.7053609738372811,6.0,0,1,0,15.0,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-525BE62C56E0,USR0049,7.07,2024-06-22 00:54:18.000000,chennai,chennai,Utilities,CNP-07EE9239,mobile,Card,64977.6,success,66.67.x.233,7.07,527.6430651001733,0.013373863135157739,0.0,1,2,0,0.0,1,False,False,False,False,False,True,False,40,Medium,1,1,51.8,0,100.0,"New device used, Unusual time (night)","New Device, Night Activity"
TXN-6F094AD3A6A1,USR0050,7291.0,2024-05-03 15:31:39.000000,jaipur,jai,Education,NEW-0CE76855,mobile,,20800.56,success,207.244.87.176,,5677.57738649159,1.2839483384243562,0.0,1,0,1,15.0,0,False,False,True,False,True,False,True,40,Medium,1,2,73.6,1,100.0,"New device used, New location","New Device, New Location"
TXN-99EDF77328BB,USR0050,5727.83,2024-05-04 17:29:35.000000,bangalore,bangalore,Travel,DEV-C5C9E23E,ATM,UPI,30802.77,success,192.232.39.73,,5677.57738649159,1.0086734071152352,0.0,1,0,1,17.0,0,False,False,False,False,False,False,False,40,Medium,1,0,50.0,0,100.0,"New device used, New location","New Device, New Location"
TXN-88CAA3FD75C9,USR0050,1514.568539901552,2024-06-10 12:27:38.011877,jai,mumbai,Fuel,DEV-C5C9E23E,web,UPI,112862.27,success,192.232.39.180,,5677.57738649159,0.26671619259860113,1.0,0,0,1,12.0,0,False,False,False,False,True,False,False,20,Low,1,1,41.8,0,100.0,New location,New Location
TXN-04B89C1C9F90,USR0050,6863.280971913346,2024-06-11 23:06:17.959053,jaipur,jaipur,,DEV-C5C9E23E,ATM,UPI,105998.99,success,192.232.39.243,,5677.57738649159,1.208626827599457,2.0,0,1,0,23.0,1,False,False,False,False,False,True,False,20,Low,1,1,41.8,0,100.0,Unusual time (night),Night Activity
TXN-A616A0ED243A,USR0050,11392.0,2024-06-14 08:58:35.000000,jai,chennai,Food & Dining,DEV-...,ATM,UPI,94606.55,success,192.232.39.56,,5677.57738649159,2.006136259954775,0.0,1,1,0,8.0,0,False,False,False,False,True,False,True,45,Medium,1,1,74.3,1,100.0,New device used,New Device
TXN-950664A157AE,USR0050,5478.571300148107,2024-06-15 00:00:00.000000,jaipur,jai,Fuel,DEV-C5C9E23E,ATM,UPI,83237.06,success,192.232.39.224,,5677.57738649159,0.9647788393587337,3.0,0,2,0,0.0,1,False,False,False,False,True,True,True,20,Low,1,2,63.6,1,100.0,Unusual time (night),Night Activity
TXN-EB039B6DACAA,USR0050,5890.914694702488,2024-06-15 04:28:59.796821,jai,jaipur,Food & Dining,DEV-C5C9E23E,ATM,Card,88715.64,success,192.232.39.159,,5677.57738649159,1.0373926942892446,4.0,0,2,0,4.0,1,False,False,False,False,True,True,True,20,Low,1,2,63.6,1,100.0,Unusual time (night),Night Activity
TXN-7F7A9AE404C1,USR0050,0.0,2024-06-17 14:53:41.162219,jaipur,jaipur,Entertainment,DEV-C5C9E23E,web,UPI,76922.75,success,192.232.39.143,,5677.57738649159,0.0,5.0,0,3,0,14.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-700743F3F3BB,USR0050,6438.218318146698,2024-06-21 15:10:47.449896,jaipur,jaipur,Utilities,DEV-C5C9E23E,ATM,UPI,70484.54,success,192.232.39.2,,5677.57738649159,1.1337731054721858,6.0,0,4,0,15.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-DDB8B3C8B883,USR0050,5305.0,2024-06-22 08:26:37.000000,jai,jai,Travel,DEV-C5C9E23E,ATM,UPI,65179.53,success,192.232.39.149,,5677.57738649159,0.9342128563079426,7.0,0,3,0,8.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-9A7310FA1728,USR0050,3979.835629814822,2024-06-23 09:40:03.000000,jaipur,jaipur,Healthcare,DEV-C5C9E23E,ATM,UPI,,success,192.232.39.136,,5677.57738649159,0.7008508221235484,8.0,0,5,0,9.0,0,False,False,False,False,False,False,False,0,Low,1,0,30.0,0,100.0,Normal transaction,Normal
TXN-3BFA6D93CACE,USR0050,5768.506536463789,2024-06-23 14:08:26.682724,blr,chennai,,DEV-C5C9E23E,web,Wallet,55431.19,success,192.232.39.73,,5677.57738649159,1.0158365632536992,9.0,0,0,1,14.0,0,False,False,False,False,True,False,True,20,Low,1,1,61.8,0,100.0,New location,New Location
TXN-6DB108FDA7EB,USR0050,5683.399430270136,2024-06-26 05:50:39.476562,jai,bangalore,Education,DEV-C5C9E23E,ATM,UPI,49747.79,success,192.232.39.189,,5677.57738649159,1.0008491640511965,10.0,0,4,0,5.0,1,False,False,False,False,True,True,True,20,Low,1,2,63.6,1,100.0,Unusual time (night),Night Activity
TXN-8E8232DA61B9,USR0050,5647.102512585413,2024-06-29 02:52:34.000000,jaipur,jai,Clothing,DEV-C5C9E23E,ATM,UPI,44100.69,success,192.232.39.59,,5677.57738649159,0.99445726072501,11.0,0,6,0,2.0,1,False,False,False,False,True,True,True,20,Low,1,2,63.6,1,100.0,Unusual time (night),Night Activity
TXN-00CEF86EDB60,USR0050,7570.0,2024-06-29 13:43:36.000000,jaipur,jaipur,Education,DEV-C5C9E23E,ATM,,36530.6,success,192.232.39.11,,5677.57738649159,1.3330803623470548,12.0,0,7,0,13.0,0,False,False,True,False,False,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
TXN-AF296E653D8E,USR0050,2666.7552391780837,2024-10-06 03:18:29.000000,jaipur,jaipur,Ut...,DEV-C5C9E23E,ATM,UPI,114376.84,failed,192.232.39.225,,5677.57738649159,0.46961678210494406,13.0,0,8,0,3.0,1,False,False,False,False,False,True,False,20,Low,1,1,41.8,0,100.0,Unusual time (night),Night Activity
TXN-B984036407F3,USR0050,6590.82,,jaipur,jai,H#,DEV-C5C9E23E,web,UPI,105998.99,failed,,,5677.57738649159,1.160646329427241,14.0,0,9,0,,0,False,False,False,False,True,False,True,0,Low,1,1,51.8,0,100.0,Normal transaction,Normal
TXN-AAD329FBAD37,USR0050,2711.0123972325914,,jai,hyderabad,Clothing,DEV-C5C9E23E,ATM,Card,28091.76,success,,,5677.57738649159,0.4774104872959287,15.0,0,5,0,,0,False,False,False,False,True,False,False,0,Low,1,1,31.8,0,100.0,Normal transaction,Normal
